   timestep             momentum      temperature  total_potential   total_pressure
      40900      1.375641911e-08     0.5613301992      99578.40625   -0.06076427922
      41000      9.177868243e-09     0.5625532269      99585.39062   -0.06077551469
      41100      5.154202842e-09     0.5639252067      99592.29688   -0.06078420952
      41200      1.232459823e-08     0.5637336969      99599.35938   -0.06079907343
      41300      1.648195891e-08     0.5633581877      99606.14062   -0.06081335992
      41400      2.087075401e-08     0.5649980307      99612.73438    -0.0608169809
      41500      1.350504863e-08     0.5661176443      99619.10938   -0.06082222983
      41600      6.389908602e-09     0.5655474663      99625.14062   -0.06083596498
      41700      1.260273486e-08     0.5652461648      99630.85938   -0.06084750965
      41800       2.17583862e-09     0.5658186674      99635.76562   -0.06085566431
      41900      1.216543044e-08     0.5652660728      99640.26562   -0.06086988747
      42000      7.058980067e-09     0.5663707256      99644.21875   -0.06087593734
      42100      7.894998433e-09       0.56641078      99647.64062   -0.06088912115
      42200      1.014604312e-08     0.5674526095      99650.52344   -0.06089864299
      42300      5.862274222e-09     0.5671472549      99653.10938   -0.06091511995
      42400      1.508636593e-08     0.5697023869      99655.01562    -0.0609183237
      42500      9.866614192e-09     0.5710096955       99656.1875   -0.06092967466
      42600       1.09593481e-08     0.5725519061      99656.75781   -0.06094031781
      42700      1.003974504e-08     0.5734888315      99657.10938   -0.06095396727
      42800      8.211340941e-09     0.5740821362      99657.67188    -0.0609677434
      42900      1.252403958e-09     0.5751975775      99658.73438   -0.06097647548
      43000      5.780582235e-09     0.5762876868      99660.07812   -0.06098395959
      43100      1.001558303e-08     0.5776953101            99662   -0.06098774821
      43200      1.697071994e-08     0.5812302828      99664.85156   -0.06097781658
      43300      1.243369319e-08     0.5824372768      99668.11719   -0.06097824872
      43400      8.823059616e-09     0.5839536786      99672.10156   -0.06097480655
      43500      1.310488429e-08     0.5852842927      99676.26562   -0.06097109243
      43600       5.90057736e-09     0.5849707127      99680.92969    -0.0609748587
      43700      1.588187182e-08     0.5862489343      99686.17188   -0.06096905842
      43800      1.417283357e-08     0.5884185433      99691.82812   -0.06095805392
      43900      7.242478173e-09     0.5873290896      99698.04688   -0.06096264347
      44000      9.592958428e-09     0.5885835886      99704.41406   -0.06095621362
      44100      1.136024341e-08      0.589155376            99711   -0.06095332652
      44200      1.035891906e-08     0.5887840986        99718.125   -0.06095464155
      44300      1.121571458e-08     0.5893579125      99725.64844   -0.06095102429
      44400      8.668892271e-09     0.5897662044      99733.03125   -0.06094833836
      44500       1.81227513e-08     0.5899534822       99740.3125   -0.06094703451
      44600      6.579459644e-09     0.5899726748      99747.60938   -0.06094765663
      44700      7.837042126e-09     0.5901783705      99754.42188   -0.06094982475
      44800      1.650037262e-08     0.5923772454      99760.92188   -0.06094328314
      44900      1.145414252e-08     0.5928049684      99766.84375   -0.06094845012
      45000      4.668928355e-09      0.592901051       99772.1875   -0.06095788255
      45100      2.034138014e-08     0.5942652822      99777.04688   -0.06096258014
      45200      1.354947443e-08     0.5945917368        99781.625   -0.06097305566
      45300       8.27611224e-09      0.595703423        99785.625    -0.0609810017
      45400      4.952975807e-09     0.5971078277      99789.71875   -0.06098739058
      45500      1.503904201e-08     0.5974987745      99793.14844   -0.06100079417
      45600      1.457108123e-08     0.5975173116       99796.0625   -0.06101723015
      45700      9.450305427e-09     0.5979050398      99798.57812   -0.06103210896
      45800      1.296244978e-08      0.599404335      99800.76562   -0.06104313582
      45900      6.067468306e-09     0.5998606086      99802.58594   -0.06106152013
      46000      1.273387262e-08     0.6026020646      99804.24219   -0.06106933951
      46100      5.675671932e-09     0.6042532325      99805.55469   -0.06108319014
      46200      6.036966038e-09     0.6067271829      99806.69531   -0.06109460071
      46300      1.772896319e-08     0.6096888185      99807.66406   -0.06110257655
      46400      1.369499003e-08     0.6098210812      99808.85938    -0.0611236617
      46500      1.739324951e-08     0.6118002534      99810.79688    -0.0611342974
      46600      1.002536987e-08     0.6125677228      99813.54688   -0.06115037948
      46700      9.984501226e-09     0.6137267351      99816.82031   -0.06116419286
      46800      1.102703173e-08      0.614405632      99820.53906   -0.06117887422
      46900      1.000777328e-08     0.6150183678      99824.97656   -0.06119205803
      47000       4.03526057e-09     0.6166414022      99830.04688   -0.06119870767
      47100      1.146120354e-08     0.6167312264      99835.75781    -0.0612118952
      47200      3.899475853e-09     0.6174269915      99841.95312   -0.06122047827
      47300      9.676146107e-09     0.6186256409      99848.67188   -0.06122396141
      47400      1.128113869e-08     0.6193266511        99856.125   -0.06122818217
      47500      1.176115028e-08     0.6195973158      99864.17188   -0.06123305857
      47600      8.294252396e-09     0.6188257337      99873.07812   -0.06124103814
      47700      1.216220014e-08     0.6194114089      99882.76562   -0.06123959646
      47800       1.77664834e-08     0.6177724004      99892.79688   -0.06124824658
      47900      1.526608884e-08     0.6185014844      99903.05469   -0.06124494225
      48000      1.403950467e-08      0.619623065      99913.29688   -0.06123967841
      48100      1.053673682e-08     0.6204434633      99923.44531   -0.06123549864
      48200      1.356643065e-08     0.6190527081        99933.875   -0.06124187261
      48300      7.809792812e-09     0.6204262972      99944.17188    -0.0612363033
      48400      1.406170025e-08     0.6205507517      99953.95312   -0.06123967469
      48500      9.571247794e-09     0.6208698153      99963.40625   -0.06124374643
      48600      1.264715799e-08     0.6209532619        99972.625   -0.06125009805
      48700      8.152156283e-09     0.6218412519         99981.25    -0.0612549223
      48800      1.038948128e-08     0.6228678226         99989.25   -0.06126196682
      48900      1.067327204e-08     0.6223835349      99997.03125   -0.06127860025
      49000      4.082168381e-09      0.623267591      100004.0625   -0.06129124016
      49100      1.501412683e-08      0.623657167      100010.1484   -0.06130911782
      49200      4.981786983e-09     0.6251836419      100015.4609   -0.06132449582
      49300      8.627170978e-09     0.6276590228      100020.0156    -0.0613383539
      49400      9.458663186e-09     0.6280583739      100023.9844    -0.0613646023
      49500      1.361600788e-08     0.6282885671      100027.5938   -0.06139303744
      49600      1.180819709e-08     0.6298924685      100030.7109   -0.06141628698
      49700      8.684370556e-09     0.6312105656      100033.6719   -0.06144246459
      49800      6.320620916e-09     0.6330020428      100036.6797   -0.06146636233
      49900      1.348570677e-08     0.6337332726      100039.7422   -0.06149690226
      50000      1.207881439e-08     0.6337233782      100042.5156   -0.06153253466
      50100      6.167478528e-09     0.6353663802      100045.4609   -0.06155972183
      50200      1.288079066e-08     0.6353588104      100049.1484     -0.061593391
      50300       9.21402421e-09     0.6359832287      100053.4844   -0.06162142754
      50400      6.278335185e-09     0.6370922923      100058.4766   -0.06164455041
      50500      1.931138627e-08     0.6379045248      100064.5625   -0.06166475266
      50600      6.035659972e-09     0.6356799603       100071.375   -0.06169643998
      50700      8.179252831e-09     0.6355993748      100079.1484   -0.06171431392
      50800       1.35429481e-08     0.6361390948       100087.625   -0.06172690168
      50900      1.155184748e-08     0.6359065175      100097.3438   -0.06173881888
      51000       1.69424883e-08     0.6359214783      100107.5234     -0.061746452
      51100      1.474778788e-08     0.6362428069      100118.2969   -0.06174998358
      51200      7.977449812e-09     0.6377028227      100129.3594   -0.06174528599
      51300      2.080869699e-08     0.6384308934      100140.4844   -0.06174200773
      51400      1.393842997e-08     0.6386165023      100151.7812   -0.06174055487
      51500      1.580337639e-08     0.6378872395      100162.7656   -0.06174415722
      51600      6.041244838e-09     0.6376958489      100172.9844   -0.06174745038
      51700      1.160808516e-08      0.637988925      100182.4453   -0.06175136939
      51800      8.964796017e-09     0.6384892464      100191.2188   -0.06175627559
      51900      1.068390798e-08     0.6386298537      100198.9141   -0.06176634505
      52000      1.405356542e-08     0.6410340071      100206.2656   -0.06176584959
      52100      1.084124523e-08     0.6418194771      100213.3906   -0.06177508831
      52200      1.401126415e-08     0.6426676512      100220.1094   -0.06178531796
      52300      1.190076038e-08      0.643394053      100226.5156   -0.06179584935
      52400      1.566393948e-08      0.642972827      100232.2812   -0.06181254983
      52500      1.690280804e-08     0.6455482841      100237.4297   -0.06181463972
      52600      7.089968612e-09     0.6467597485      100242.0234   -0.06182508171
      52700      1.516114345e-08     0.6472842693      100246.5938   -0.06183850393
      52800      1.328623078e-08     0.6472469568      100250.8594   -0.06185451895
      52900      4.270311216e-09     0.6479453444      100254.9688   -0.06186743081
      53000      1.316165843e-08     0.6486297846      100258.9531   -0.06187969819
      53100      7.527265922e-09     0.6490654349      100262.7188   -0.06189327687
      53200      1.545083617e-09     0.6502314806      100266.1094   -0.06190255284
      53300      1.164838004e-08     0.6511819363      100269.3359   -0.06191124022
      53400      1.294000995e-08     0.6522881985      100272.3594   -0.06191837043
